"StrainName","Start","End","DonorLineage","length"
"ERR12861413",90677,91960,"4",1283
"ERR12861413",93088,94517,"4",1429
"ERR12861413",101377,110880,"6",9503
"ERR12861413",125945,127680,"9",1735
"ERR12861413",132171,135693,"10",3522
"ERR12861413",135694,143832,"4",8138
"ERR12861413",143833,145678,"10",1845
"ERR12861413",157556,159102,"10",1546
"ERR12861413",164341,166430,"6",2089
"ERR12861413",166431,167069,"10",638
"ERR12861413",168781,169776,"9",995
"ERR12861413",170455,172191,"7",1736
"ERR12861413",172299,174722,"4",2423
"ERR12861413",177116,180204,"10",3088
"ERR12861413",190434,194103,"4",3669
"ERR12861413",194104,197065,"6",2961
"ERR12861413",199356,200102,"5",746
"ERR12861413",201267,201617,"4",350
"ERR12861413",208076,208750,"4",674
"ERR12861413",208751,209337,"10",586
"ERR12861413",212781,215347,"10",2566
"ERR12861413",227428,229763,"4",2335
"ERR12861413",235217,239139,"6",3922
"ERR12861413",243538,245719,"9",2181
"ERR12861413",247445,251704,"6",4259
"ERR12861413",260106,261264,"4",1158
"ERR12861413",278194,280160,"4",1966
"ERR12861413",282551,285732,"4",3181
"ERR12861413",289278,291207,"10",1929
"ERR12861413",294235,297517,"4",3282
"ERR12861413",310635,311712,"9",1077
"ERR12861413",322102,323136,"6",1034
"ERR12861413",323137,326482,"10",3345
"ERR12861413",336642,342339,"4",5697
"ERR12861413",370288,370815,"4",527
"ERR12861413",370816,376746,"6",5930
"ERR12861413",376747,379804,"10",3057
"ERR12861413",385929,387295,"7",1366
"ERR12861413",391713,396791,"10",5078
"ERR12861413",409772,420714,"4",10942
"ERR12861413",420715,422189,"6",1474
"ERR12861413",426762,427475,"8",713
"ERR12861413",430194,432078,"4",1884
"ERR12861413",436426,441398,"10",4972
"ERR12861413",441399,445132,"6",3733
"ERR12861413",452499,459569,"6",7070
"ERR12861413",461582,463937,"10",2355
"ERR12861413",472312,475333,"10",3021
"ERR12861413",483450,484541,"4",1091
"ERR12861413",484542,486323,"6",1781
"ERR12861413",486324,488108,"4",1784
"ERR12861413",488109,489137,"10",1028
"ERR12861413",489138,492099,"4",2961
"ERR12861413",492100,493677,"6",1577
"ERR12861413",493678,495557,"4",1879
"ERR12861413",496290,497811,"6",1521
"ERR12861413",504130,505517,"7",1387
"ERR12861413",505518,506843,"10",1325
"ERR12861413",513379,515325,"2",1946
"ERR12861413",529965,532639,"8",2674
"ERR12861413",534210,537358,"9",3148
"ERR12861413",545611,549545,"9",3934
"ERR12861413",560853,562173,"6",1320
"ERR12861413",566579,568432,"4",1853
"ERR12861413",575045,577345,"8",2300
"ERR12861413",581650,584800,"10",3150
"ERR12861413",584801,590621,"6",5820
"ERR12861413",595661,596513,"5",852
"ERR12861413",612202,614584,"4",2382
"ERR12861413",614585,617848,"10",3263
"ERR12861413",617849,619691,"9",1842
"ERR12861413",633670,634246,"8",576
"ERR12861413",642479,646159,"10",3680
"ERR12861413",646160,650093,"4",3933
"ERR12861413",650094,664552,"10",14458
"ERR12861413",666909,670022,"5",3113
"ERR12861413",678107,681991,"4",3884
"ERR12861413",697206,698766,"10",1560
"ERR12861413",724546,725099,"4",553
"ERR12861413",741299,744321,"5",3022
"ERR12861413",744322,745467,"6",1145
"ERR12861413",745468,746294,"4",826
"ERR12861413",749029,749071,"4",42
"ERR12861413",749072,750426,"5",1354
"ERR12861413",760635,764608,"6",3973
"ERR12861413",764609,765416,"10",807
"ERR12861413",784591,785225,"7",634
"ERR12861413",785226,785303,"10",77
"ERR12861413",787546,788828,"10",1282
"ERR12861413",795273,797553,"6",2280
"ERR12861413",801385,803245,"10",1860
"ERR12861413",803246,803912,"4",666
"ERR12861413",805506,809060,"5",3554
"ERR12861413",814329,818295,"6",3966
"ERR12861413",824271,825920,"5",1649
"ERR12861413",825921,826706,"8",785
"ERR12861413",826869,829413,"4",2544
"ERR12861413",837497,838597,"8",1100
"ERR12861413",838598,842640,"5",4042
"ERR12861413",843052,843267,"6",215
"ERR12861413",871546,876179,"4",4633
"ERR12861413",876180,880825,"10",4645
"ERR12861413",883956,885448,"7",1492
"ERR12861413",895960,897256,"5",1296
"ERR12861413",897257,897936,"9",679
"ERR12861413",906869,907258,"8",389
"ERR12861413",907259,908641,"9",1382
"ERR12861413",908642,911128,"4",2486
"ERR12861413",913571,913975,"4",404
"ERR12861413",915352,916998,"10",1646
"ERR12861413",924931,930142,"4",5211
"ERR12861413",930143,931131,"8",988
"ERR12861413",941195,942053,"4",858
"ERR12861413",947089,950941,"7",3852
"ERR12861413",950942,953457,"9",2515
"ERR12861413",977534,979283,"10",1749
"ERR12861413",984804,988303,"4",3499
"ERR12861413",993775,994830,"4",1055
"ERR12861413",994831,998471,"6",3640
"ERR12861413",1000033,1001445,"5",1412
"ERR12861413",1024727,1026196,"7",1469
"ERR12861413",1030582,1031191,"5",609
"ERR12861413",1044709,1046730,"10",2021
"ERR12861413",1069884,1079727,"4",9843
"ERR12861413",1086385,1097520,"4",11135
"ERR12861413",1100045,1103401,"5",3356
"ERR12861413",1103402,1103837,"10",435
"ERR12861413",1104509,1105304,"6",795
"ERR12861413",1113716,1115153,"10",1437
"ERR12861413",1118389,1120414,"8",2025
"ERR12861413",1120415,1121205,"6",790
"ERR12861413",1121206,1122438,"4",1232
"ERR12861413",1139446,1140549,"10",1103
"ERR12861413",1149317,1150382,"10",1065
"ERR12861413",1154466,1156233,"6",1767
"ERR12861413",1168438,1172081,"7",3643
"ERR12861413",1176705,1178715,"10",2010
"ERR12861413",1184518,1188341,"4",3823
"ERR12861413",1190829,1191961,"4",1132
"ERR12861413",1196948,1198578,"4",1630
"ERR12861413",1200306,1202624,"10",2318
"ERR12861413",1204434,1205367,"6",933
"ERR12861413",1205368,1210280,"9",4912
"ERR12861413",1210281,1213789,"7",3508
"ERR12861413",1218125,1219323,"6",1198
"ERR12861413",1222466,1223520,"4",1054
"ERR12861413",1236171,1239544,"6",3373
"ERR12861413",1244007,1245010,"10",1003
"ERR12861413",1245447,1251119,"4",5672
"ERR12861413",1258332,1258757,"7",425
"ERR12861413",1264315,1264972,"9",657
"ERR12861413",1267359,1271337,"5",3978
"ERR12861413",1318459,1323543,"4",5084
"ERR12861413",1323544,1324443,"10",899
"ERR12861413",1330813,1331383,"10",570
"ERR12861413",1336564,1338018,"10",1454
"ERR12861413",1343957,1346507,"10",2550
"ERR12861413",1346508,1347109,"7",601
"ERR12861413",1351123,1352895,"9",1772
"ERR12861413",1352896,1355520,"5",2624
"ERR12861413",1371676,1374900,"6",3224
"ERR12861413",1379728,1382049,"10",2321
"ERR12861413",1382050,1382823,"7",773
"ERR12861413",1385799,1388227,"6",2428
"ERR12861413",1401307,1402348,"10",1041
"ERR12861413",1403305,1404241,"4",936
"ERR12861413",1426940,1431977,"6",5037
"ERR12861413",1448118,1448846,"7",728
"ERR12861413",1454880,1462205,"8",7325
"ERR12861413",1464003,1470224,"10",6221
"ERR12861413",1470225,1470998,"8",773
"ERR12861413",1470999,1472611,"10",1612
"ERR12861413",1479318,1480380,"10",1062
"ERR12861413",1480381,1482657,"4",2276
"ERR12861413",1482658,1489481,"10",6823
"ERR12861413",1499652,1500302,"6",650
"ERR12861413",1501831,1503788,"10",1957
"ERR12861413",1511445,1512716,"6",1271
"ERR12861413",1518543,1522658,"5",4115
"ERR12861413",1523726,1524798,"4",1072
"ERR12861413",1529978,1531041,"4",1063
"ERR12861413",1540923,1541959,"10",1036
"ERR12861413",1541960,1543956,"4",1996
"ERR12861413",1546978,1549447,"4",2469
"ERR12861413",1557891,1559176,"9",1285
"ERR12861413",1559665,1560431,"10",766
"ERR12861413",1566479,1569234,"7",2755
"ERR12861413",1575975,1576482,"6",507
"ERR12861413",1584063,1592532,"10",8469
"ERR12861413",1607216,1609867,"4",2651
"ERR12861413",1609868,1610266,"6",398
"ERR12861413",1617613,1622342,"6",4729
"ERR12861413",1622343,1624008,"7",1665
"ERR12861413",1625913,1627643,"4",1730
"ERR12861413",1627644,1628443,"2",799
"ERR12861413",1628444,1629597,"6",1153
"ERR12861413",1639076,1639793,"10",717
"ERR12861413",1639794,1641593,"4",1799
"ERR12861413",1649874,1650868,"10",994
"ERR12861413",1664352,1667208,"10",2856
"ERR12861413",1667209,1667388,"7",179
"ERR12861413",1667389,1671155,"10",3766
"ERR12861413",1671156,1672306,"4",1150
"ERR12861413",1672307,1672579,"10",272
"ERR12861413",1672725,1674927,"5",2202
"ERR12861413",1679211,1686052,"6",6841
"ERR12861413",1686053,1686973,"10",920
"ERR12861413",1686974,1688276,"4",1302
"ERR12861413",1688277,1689621,"8",1344
"ERR12861413",1697655,1700657,"6",3002
"ERR12861413",1700658,1702097,"7",1439
"ERR12861413",1708932,1713073,"10",4141
"ERR12861413",1713074,1715201,"6",2127
"ERR12861413",1722912,1723953,"4",1041
"ERR12861413",1723954,1725092,"10",1138
"ERR12861413",1734217,1735032,"10",815
"ERR12861413",1763272,1765802,"4",2530
"ERR12861413",1777323,1779041,"5",1718
"ERR12861413",1779042,1781499,"4",2457
"ERR12861413",1804519,1805188,"9",669
"ERR12861413",1814594,1815721,"7",1127
"ERR12861413",1827424,1829123,"6",1699
"ERR12861413",1853984,1867605,"4",13621
"ERR12861413",1867606,1870352,"10",2746
"ERR12861413",1878068,1880338,"4",2270
"ERR12861413",1890911,1895121,"4",4210
"ERR12861413",1898172,1902665,"4",4493
"ERR12861413",1907410,1909505,"10",2095
"ERR12861413",1912176,1916840,"6",4664
"ERR12861413",1921487,1925071,"10",3584
"ERR12861413",1937073,1938698,"10",1625
"ERR12861413",1954355,1955824,"6",1469
"ERR12861413",1958628,1959545,"4",917
"ERR12861413",1975904,1977574,"6",1670
"ERR12861413",1977575,1982863,"4",5288
"ERR12861413",1987089,1987259,"5",170
"ERR12861413",1989402,1993645,"6",4243
"ERR12861413",2003111,2004877,"10",1766
"ERR12861413",2004878,2006043,"7",1165
"ERR12861413",2012777,2013788,"7",1011
"ERR12861413",2025003,2029338,"4",4335
"ERR12861413",2040714,2049805,"6",9091
"ERR12861413",2057572,2058916,"8",1344
"ERR12861413",2058917,2059660,"4",743
"ERR12861413",2069830,2072727,"4",2897
"ERR12861413",2092605,2093126,"9",521
"ERR12861413",2093127,2096701,"4",3574
"ERR12861413",2096702,2097291,"8",589
"ERR12861413",2097292,2107283,"4",9991
"ERR12861413",2107284,2109227,"6",1943
"ERR12861413",2118852,2121659,"10",2807
"ERR12861413",2121660,2123010,"4",1350
"ERR12861413",2173542,2175038,"5",1496
"ERR12861413",2175039,2180792,"4",5753
"ERR12861413",2182670,2184255,"10",1585
"ERR12861413",2184256,2189134,"8",4878
"ERR12861413",2192685,2196997,"8",4312
"ERR12861413",2196998,2201384,"4",4386
"ERR12861413",2201385,2205713,"9",4328
"ERR12861413",2208222,2213058,"6",4836
"ERR12861413",2219727,2221510,"4",1783
"ERR12861413",2230666,2232276,"4",1610
"ERR12861413",2238012,2238867,"9",855
"ERR12861413",2243694,2244814,"9",1120
"ERR12861413",2244815,2247899,"4",3084
"ERR12861413",2276543,2283860,"9",7317
"ERR12861413",2307009,2308858,"6",1849
"ERR12861413",2311221,2312143,"10",922
"ERR12861413",2312531,2314707,"4",2176
"ERR12861413",2314708,2322466,"6",7758
"ERR12861413",2322467,2323959,"8",1492
"ERR12861413",2323960,2327387,"6",3427
"ERR12861413",2327388,2331932,"10",4544
"ERR12861413",2331933,2333804,"4",1871
"ERR12861413",2351546,2352811,"7",1265
"ERR12861413",2356052,2358772,"10",2720
"ERR12861413",2360195,2362018,"4",1823
"ERR12861413",2365039,2366882,"5",1843
"ERR12861413",2375472,2381185,"4",5713
"ERR12861413",2381186,2383341,"7",2155
"ERR12861413",2394165,2394421,"6",256
"ERR12861413",2399951,2401535,"6",1584
"ERR12861413",2414526,2418871,"10",4345
"ERR12861413",2423880,2424550,"4",670
"ERR12861413",2424551,2425834,"9",1283
"ERR12861413",2425835,2428728,"4",2893
"ERR12861413",2444409,2445451,"4",1042
"ERR12861413",2454692,2455214,"4",522
"ERR12861413",2455215,2457353,"6",2138
"ERR12861413",2458987,2461766,"4",2779
"ERR12861413",2464663,2466305,"3",1642
"ERR12861413",2479726,2480777,"4",1051
"ERR12861413",2482456,2486535,"4",4079
"ERR12861413",2494133,2497334,"10",3201
"ERR12861413",2497335,2502572,"5",5237
"ERR12861413",2502573,2503779,"7",1206
"ERR12861413",2507943,2513395,"8",5452
"ERR12861413",2532709,2535829,"4",3120
"ERR12861413",2554969,2557918,"4",2949
"ERR12861413",2562984,2565507,"6",2523
"ERR12861413",2565508,2567239,"7",1731
"ERR12861413",2572011,2573666,"7",1655
"ERR12861413",2585506,2587441,"10",1935
"ERR12861413",2587442,2593661,"8",6219
"ERR12861413",2598625,2601597,"10",2972
"ERR12861413",2601598,2602974,"4",1376
"ERR12861413",2609098,2610418,"10",1320
"ERR12861413",2610419,2611563,"6",1144
"ERR12861413",2614700,2615630,"7",930
"ERR12861413",2622055,2624834,"6",2779
"ERR12861413",2624835,2625848,"7",1013
"ERR12861413",2633610,2634476,"7",866
"ERR12861413",2639094,2641778,"10",2684
"ERR12861413",2647349,2648372,"9",1023
"ERR12861413",2655814,2660297,"4",4483
"ERR12861413",2683598,2684300,"4",702
"ERR12861413",2701368,2704872,"4",3504
"ERR12861413",2708756,2711531,"4",2775
"ERR12861413",2730441,2733045,"7",2604
"ERR12861413",2756677,2759090,"4",2413
"ERR12861413",2777332,2780512,"4",3180
"ERR12861413",2794110,2796685,"10",2575
"ERR12861413",2796686,2798579,"4",1893
"ERR12861413",2798580,2800466,"9",1886
"ERR12861413",2825190,2826810,"10",1620
"ERR12861413",2830786,2831956,"10",1170
"ERR12861413",2832691,2834430,"10",1739
"ERR12861413",2850795,2857246,"10",6451
"ERR12861413",2871560,2874003,"2",2443
"ERR12861413",2903205,2904460,"9",1255
"ERR12861413",2906456,2908093,"10",1637
"ERR12861413",2914264,2917899,"6",3635
"ERR12861413",2917900,2924380,"4",6480
"ERR12861413",2926434,2928037,"3",1603
"ERR12861413",2947916,2949408,"8",1492
"ERR12861413",2949409,2949930,"4",521
"ERR12861413",2964965,2967392,"9",2427
"ERR12861413",2982551,2985450,"4",2899
"ERR12861413",2985451,2987038,"7",1587
"ERR12861413",2987468,2994338,"6",6870
"ERR12861413",2994339,2994790,"8",451
"ERR12861413",2997847,3001078,"10",3231
"ERR12861413",3018644,3020931,"4",2287
"ERR12861413",3027021,3031828,"4",4807
"ERR12861413",3036103,3051737,"4",15634
"ERR12861413",3056890,3059238,"4",2348
"ERR12861413",3063468,3068836,"10",5368
"ERR12861413",3094923,3097066,"10",2143
"ERR12861413",3117193,3121573,"9",4380
"ERR12861413",3121849,3124289,"7",2440
"ERR12861413",3145016,3147457,"4",2441
"ERR12861413",3147458,3149486,"8",2028
"ERR12861413",3160023,3163373,"7",3350
"ERR12861413",3163374,3166145,"4",2771
"ERR12861413",3168244,3169067,"10",823
"ERR12861413",3169068,3170230,"6",1162
"ERR12861413",3173390,3174212,"7",822
"ERR12861413",3195750,3197088,"7",1338
"ERR12861413",3204706,3206117,"6",1411
"ERR12861413",3218477,3222971,"3",4494
"ERR12861413",3230498,3231342,"9",844
"ERR12861413",3280240,3285719,"6",5479
"ERR12861413",3290360,3292182,"10",1822
"ERR12861413",3314817,3317018,"10",2201
"ERR12861413",3317019,3320057,"9",3038
"ERR12861413",3320058,3321723,"10",1665
"ERR12861413",3323435,3333196,"6",9761
"ERR12861413",3349096,3352018,"4",2922
"ERR12861413",3352019,3359632,"9",7613
"ERR12861413",3359633,3366925,"10",7292
"ERR12861413",3366926,3368047,"4",1121
"ERR12861413",3371203,3388025,"4",16822
"ERR12861413",3396748,3399832,"4",3084
"ERR12861413",3413312,3414067,"8",755
"ERR12861413",3420181,3426802,"10",6621
"ERR12861413",3438774,3439486,"4",712
"ERR12861413",3442646,3447578,"6",4932
"ERR12861413",3454579,3455708,"10",1129
"ERR12861413",3455709,3460706,"7",4997
"ERR12861413",3460707,3461103,"8",396
"ERR12861413",3465515,3468027,"6",2512
"ERR12861413",3471386,3475301,"7",3915
"ERR12861413",3481461,3483537,"6",2076
"ERR12861413",3483538,3484712,"4",1174
"ERR12861413",3488555,3492065,"6",3510
"ERR12861413",3493570,3503260,"4",9690
"ERR12861413",3503261,3510602,"10",7341
"ERR12861413",3512110,3513099,"6",989
"ERR12861413",3518519,3520436,"6",1917
"ERR12861413",3520437,3521395,"4",958
"ERR12861413",3543005,3545044,"7",2039
"ERR12861413",3549581,3550925,"6",1344
"ERR12861413",3564690,3567163,"6",2473
"ERR12861413",3570535,3572108,"10",1573
"ERR12861413",3572109,3573434,"7",1325
"ERR12861413",3573435,3574901,"3",1466
"ERR12861413",3584695,3585215,"8",520
"ERR12861413",3586040,3587084,"10",1044
"ERR12861413",3604889,3608896,"4",4007
"ERR12861413",3608897,3611766,"10",2869
"ERR12861413",3611767,3611861,"6",94
"ERR12861413",3611974,3612775,"8",801
"ERR12861413",3612776,3616035,"4",3259
"ERR12861413",3616036,3617493,"10",1457
"ERR12861413",3627808,3628453,"10",645
"ERR12861413",3638959,3639848,"7",889
"ERR12861413",3639849,3644185,"4",4336
"ERR12861413",3644186,3645133,"10",947
"ERR12861413",3660831,3664964,"7",4133
"ERR12861413",3677750,3679611,"4",1861
"ERR12861413",3679612,3682091,"6",2479
"ERR12861413",3682092,3685248,"7",3156
"ERR12861413",3685249,3687098,"10",1849
"ERR12861413",3689242,3690694,"6",1452
"ERR12861413",3727677,3729962,"9",2285
"ERR12861413",3729963,3731070,"10",1107
"ERR12861413",3731071,3732304,"6",1233
"ERR12861413",3742578,3746115,"8",3537
"ERR12861413",3749944,3752312,"4",2368
"ERR12861413",3754055,3757450,"6",3395
"ERR12861413",3757451,3758658,"10",1207
"ERR12861413",3772108,3772969,"6",861
"ERR12861413",3806617,3807841,"4",1224
"ERR12861413",3807842,3811779,"10",3937
"ERR12861413",3829531,3831369,"10",1838
"ERR12861413",3882435,3883594,"6",1159
"ERR12861413",3883595,3885790,"10",2195
"ERR12861413",3928210,3929656,"4",1446
"ERR12861413",3930966,3931374,"9",408
"ERR12861413",3931375,3932659,"5",1284
"ERR12861413",3946027,3950967,"4",4940
"ERR12861413",3962449,3963870,"8",1421
"ERR12861413",3972020,3973836,"9",1816
"ERR12861413",3975503,3976801,"4",1298
"ERR12861413",4001273,4003321,"9",2048
"ERR12861413",4003322,4006055,"4",2733
"ERR12861413",4006938,4007602,"6",664
"ERR12861413",4017838,4020545,"4",2707
"ERR12861413",4020546,4023959,"5",3413
"ERR12861413",4026807,4028080,"4",1273
"ERR12861413",4032588,4033753,"4",1165
"ERR12861413",4034815,4038253,"9",3438
"ERR12861413",4038254,4047116,"4",8862
"ERR12861413",4051735,4053784,"4",2049
"ERR12861413",4104060,4108185,"9",4125
"ERR12861413",4135385,4137389,"4",2004
"ERR12861413",4164715,4188282,"9",23567
"ERR12861413",4239051,4245296,"10",6245
"ERR12861413",4245297,4269751,"8",24454
"ERR12861413",4276287,4297722,"8",21435
"ERR12861949",1,10864,"8",10863
"ERR12861949",14080,15583,"8",1503
"ERR12861949",21153,30182,"5",9029
"ERR12861949",36079,39739,"5",3660
"ERR12861949",46319,51425,"5",5106
"ERR12861949",51426,52142,"8",716
"ERR12861949",56402,59680,"2",3278
"ERR12861949",65954,74071,"5",8117
"ERR12861949",74072,76017,"8",1945
"ERR12861949",115804,117512,"6",1708
"ERR12861949",122044,124201,"5",2157
"ERR12861949",146970,151654,"5",4684
"ERR12861949",154181,155515,"5",1334
"ERR12861949",155516,159907,"10",4391
"ERR12861949",164150,165425,"6",1275
"ERR12861949",168428,170248,"8",1820
"ERR12861949",170249,178691,"5",8442
"ERR12861949",181179,184698,"5",3519
"ERR12861949",184699,185376,"3",677
"ERR12861949",185377,185857,"7",480
"ERR12861949",190527,194783,"1",4256
"ERR12861949",194784,198477,"5",3693
"ERR12861949",198478,200210,"10",1732
"ERR12861949",204381,205602,"10",1221
"ERR12861949",214560,215766,"8",1206
"ERR12861949",220209,223702,"5",3493
"ERR12861949",223942,225336,"1",1394
"ERR12861949",225337,226815,"3",1478
"ERR12861949",241458,249285,"5",7827
"ERR12861949",249286,252338,"7",3052
"ERR12861949",252339,254104,"1",1765
"ERR12861949",261677,262736,"8",1059
"ERR12861949",262737,265636,"3",2899
"ERR12861949",273238,275692,"6",2454
"ERR12861949",279253,279551,"5",298
"ERR12861949",282624,283947,"1",1323
"ERR12861949",295045,296364,"5",1319
"ERR12861949",296365,297620,"1",1255
"ERR12861949",297621,300847,"5",3226
"ERR12861949",305266,306289,"5",1023
"ERR12861949",323204,325804,"5",2600
"ERR12861949",331110,332143,"2",1033
"ERR12861949",332144,335002,"5",2858
"ERR12861949",343901,345166,"10",1265
"ERR12861949",345167,346559,"5",1392
"ERR12861949",353430,355192,"5",1762
"ERR12861949",359222,360962,"8",1740
"ERR12861949",360963,361311,"4",348
"ERR12861949",362678,363679,"10",1001
"ERR12861949",365412,366400,"10",988
"ERR12861949",374188,375102,"10",914
"ERR12861949",376224,378102,"5",1878
"ERR12861949",384791,385928,"6",1137
"ERR12861949",388526,393108,"10",4582
"ERR12861949",393652,403728,"5",10076
"ERR12861949",405373,408234,"1",2861
"ERR12861949",420357,421279,"3",922
"ERR12861949",421280,422587,"5",1307
"ERR12861949",442011,443135,"10",1124
"ERR12861949",444025,447043,"4",3018
"ERR12861949",453374,453697,"3",323
"ERR12861949",462538,463382,"5",844
"ERR12861949",463383,464786,"8",1403
"ERR12861949",479820,479910,"4",90
"ERR12861949",488295,489182,"6",887
"ERR12861949",489183,490810,"10",1627
"ERR12861949",506844,510011,"5",3167
"ERR12861949",522207,525893,"5",3686
"ERR12861949",533630,534271,"8",641
"ERR12861949",542680,543229,"4",549
